Program,Role,District,Sheet,MetricCode,ResponseCount,TotalDistrictRespondents,ResponseRatePct
CLSS,Participant,Narsinghpur,"Q88,89,90",88_Yes,468.0,471.0,99.36
CLSS,Participant,Narsinghpur,"Q88,89,90",88_No,3.0,471.0,0.64
CLSS,Participant,Narsinghpur,"Q88,89,90",89_Yes,464.0,471.0,98.51
CLSS,Participant,Narsinghpur,"Q88,89,90",89_No,7.0,471.0,1.49
CLSS,Participant,Narsinghpur,"Q88,89,90",90_Yes,466.0,471.0,98.94
CLSS,Participant,Narsinghpur,"Q88,89,90",90_No,5.0,471.0,1.06
CLSS,Participant,Neemuch,"Q88,89,90",88_Yes,338.0,340.0,99.41
CLSS,Participant,Neemuch,"Q88,89,90",88_No,2.0,340.0,0.59
CLSS,Participant,Neemuch,"Q88,89,90",89_Yes,330.0,340.0,97.06
CLSS,Participant,Neemuch,"Q88,89,90",89_No,10.0,340.0,2.94
CLSS,Participant,Neemuch,"Q88,89,90",90_Yes,338.0,340.0,99.41
CLSS,Participant,Neemuch,"Q88,89,90",90_No,2.0,340.0,0.59
CLSS,Participant,Niwari,"Q88,89,90",88_Yes,143.0,143.0,100.0
CLSS,Participant,Niwari,"Q88,89,90",88_No,0.0,143.0,0.0
CLSS,Participant,Niwari,"Q88,89,90",89_Yes,141.0,143.0,98.6
CLSS,Participant,Niwari,"Q88,89,90",89_No,2.0,143.0,1.4
CLSS,Participant,Niwari,"Q88,89,90",90_Yes,142.0,143.0,99.3
CLSS,Participant,Niwari,"Q88,89,90",90_No,1.0,143.0,0.7
CLSS,Participant,Panna,"Q88,89,90",88_Yes,613.0,614.0,99.84
CLSS,Participant,Panna,"Q88,89,90",88_No,1.0,614.0,0.16
CLSS,Participant,Panna,"Q88,89,90",89_Yes,609.0,614.0,99.19
CLSS,Participant,Panna,"Q88,89,90",89_No,5.0,614.0,0.81
CLSS,Participant,Panna,"Q88,89,90",90_Yes,609.0,614.0,99.19
CLSS,Participant,Panna,"Q88,89,90",90_No,5.0,614.0,0.81
CLSS,Participant,Raisen,"Q88,89,90",88_Yes,545.0,546.0,99.82
CLSS,Participant,Raisen,"Q88,89,90",88_No,1.0,546.0,0.18
CLSS,Participant,Raisen,"Q88,89,90",89_Yes,538.0,546.0,98.53
CLSS,Participant,Raisen,"Q88,89,90",89_No,8.0,546.0,1.47
CLSS,Participant,Raisen,"Q88,89,90",90_Yes,544.0,546.0,99.63
CLSS,Participant,Raisen,"Q88,89,90",90_No,2.0,546.0,0.37
CLSS,Participant,Rajgarh,"Q88,89,90",88_Yes,647.0,651.0,99.39
CLSS,Participant,Rajgarh,"Q88,89,90",88_No,4.0,651.0,0.61
CLSS,Participant,Rajgarh,"Q88,89,90",89_Yes,645.0,651.0,99.08
CLSS,Participant,Rajgarh,"Q88,89,90",89_No,6.0,651.0,0.92
CLSS,Participant,Rajgarh,"Q88,89,90",90_Yes,649.0,651.0,99.69
CLSS,Participant,Rajgarh,"Q88,89,90",90_No,2.0,651.0,0.31
CLSS,Participant,Ratlam,"Q88,89,90",88_Yes,753.0,760.0,99.08
CLSS,Participant,Ratlam,"Q88,89,90",88_No,7.0,760.0,0.92
CLSS,Participant,Ratlam,"Q88,89,90",89_Yes,756.0,760.0,99.47
CLSS,Participant,Ratlam,"Q88,89,90",89_No,4.0,760.0,0.53
CLSS,Participant,Ratlam,"Q88,89,90",90_Yes,752.0,760.0,98.95
CLSS,Participant,Ratlam,"Q88,89,90",90_No,8.0,760.0,1.05
CLSS,Participant,Rewa,"Q88,89,90",88_Yes,395.0,397.0,99.5
CLSS,Participant,Rewa,"Q88,89,90",88_No,2.0,397.0,0.5
CLSS,Participant,Rewa,"Q88,89,90",89_Yes,394.0,397.0,99.24
CLSS,Participant,Rewa,"Q88,89,90",89_No,3.0,397.0,0.76
CLSS,Participant,Rewa,"Q88,89,90",90_Yes,392.0,397.0,98.74
CLSS,Participant,Rewa,"Q88,89,90",90_No,5.0,397.0,1.26
CLSS,Participant,Sagar,"Q88,89,90",88_Yes,477.0,479.0,99.58
CLSS,Participant,Sagar,"Q88,89,90",88_No,2.0,479.0,0.42
CLSS,Participant,Sagar,"Q88,89,90",89_Yes,474.0,479.0,98.96
CLSS,Participant,Sagar,"Q88,89,90",89_No,5.0,479.0,1.04
CLSS,Participant,Sagar,"Q88,89,90",90_Yes,472.0,479.0,98.54
CLSS,Participant,Sagar,"Q88,89,90",90_No,7.0,479.0,1.46
CLSS,Participant,Satna,"Q88,89,90",88_Yes,555.0,559.0,99.28
CLSS,Participant,Satna,"Q88,89,90",88_No,4.0,559.0,0.72
CLSS,Participant,Satna,"Q88,89,90",89_Yes,553.0,559.0,98.93
CLSS,Participant,Satna,"Q88,89,90",89_No,6.0,559.0,1.07
CLSS,Participant,Satna,"Q88,89,90",90_Yes,555.0,559.0,99.28
CLSS,Participant,Satna,"Q88,89,90",90_No,4.0,559.0,0.72
CLSS,Participant,Sehore,"Q88,89,90",88_Yes,3.0,3.0,100.0
CLSS,Participant,Sehore,"Q88,89,90",88_No,0.0,3.0,0.0
CLSS,Participant,Sehore,"Q88,89,90",89_Yes,3.0,3.0,100.0
CLSS,Participant,Sehore,"Q88,89,90",89_No,0.0,3.0,0.0
CLSS,Participant,Sehore,"Q88,89,90",90_Yes,3.0,3.0,100.0
CLSS,Participant,Sehore,"Q88,89,90",90_No,0.0,3.0,0.0
CLSS,Participant,Seoni,"Q88,89,90",88_Yes,685.0,687.0,99.71
CLSS,Participant,Seoni,"Q88,89,90",88_No,2.0,687.0,0.29
CLSS,Participant,Seoni,"Q88,89,90",89_Yes,683.0,687.0,99.42
CLSS,Participant,Seoni,"Q88,89,90",89_No,4.0,687.0,0.58
CLSS,Participant,Seoni,"Q88,89,90",90_Yes,682.0,687.0,99.27
CLSS,Participant,Seoni,"Q88,89,90",90_No,5.0,687.0,0.73
CLSS,Participant,Shahdol,"Q88,89,90",88_Yes,319.0,321.0,99.38
CLSS,Participant,Shahdol,"Q88,89,90",88_No,2.0,321.0,0.62
CLSS,Participant,Shahdol,"Q88,89,90",89_Yes,318.0,321.0,99.07
CLSS,Participant,Shahdol,"Q88,89,90",89_No,3.0,321.0,0.93
CLSS,Participant,Shahdol,"Q88,89,90",90_Yes,316.0,321.0,98.44
CLSS,Participant,Shahdol,"Q88,89,90",90_No,5.0,321.0,1.56
CLSS,Participant,Shajapur,"Q88,89,90",88_Yes,385.0,385.0,100.0
CLSS,Participant,Shajapur,"Q88,89,90",88_No,0.0,385.0,0.0
CLSS,Participant,Shajapur,"Q88,89,90",89_Yes,382.0,385.0,99.22
CLSS,Participant,Shajapur,"Q88,89,90",89_No,3.0,385.0,0.78
CLSS,Participant,Shajapur,"Q88,89,90",90_Yes,385.0,385.0,100.0
CLSS,Participant,Shajapur,"Q88,89,90",90_No,0.0,385.0,0.0
CLSS,Participant,Sheopur,"Q88,89,90",88_Yes,233.0,234.0,99.57
CLSS,Participant,Sheopur,"Q88,89,90",88_No,1.0,234.0,0.43
CLSS,Participant,Sheopur,"Q88,89,90",89_Yes,231.0,234.0,98.72
CLSS,Participant,Sheopur,"Q88,89,90",89_No,3.0,234.0,1.28
CLSS,Participant,Sheopur,"Q88,89,90",90_Yes,231.0,234.0,98.72
CLSS,Participant,Sheopur,"Q88,89,90",90_No,3.0,234.0,1.28
CLSS,Participant,Shivpuri,"Q88,89,90",88_Yes,408.0,412.0,99.03
CLSS,Participant,Shivpuri,"Q88,89,90",88_No,4.0,412.0,0.97
CLSS,Participant,Shivpuri,"Q88,89,90",89_Yes,412.0,412.0,100.0
CLSS,Participant,Shivpuri,"Q88,89,90",89_No,0.0,412.0,0.0
CLSS,Participant,Shivpuri,"Q88,89,90",90_Yes,410.0,412.0,99.51
CLSS,Participant,Shivpuri,"Q88,89,90",90_No,2.0,412.0,0.49
CLSS,Participant,Sidhi,"Q88,89,90",88_Yes,513.0,517.0,99.23
CLSS,Participant,Sidhi,"Q88,89,90",88_No,4.0,517.0,0.77
CLSS,Participant,Sidhi,"Q88,89,90",89_Yes,515.0,517.0,99.61
CLSS,Participant,Sidhi,"Q88,89,90",89_No,2.0,517.0,0.39
CLSS,Participant,Sidhi,"Q88,89,90",90_Yes,512.0,517.0,99.03
CLSS,Participant,Sidhi,"Q88,89,90",90_No,5.0,517.0,0.97
CLSS,Participant,Singrauli,"Q88,89,90",88_Yes,250.0,251.0,99.6
CLSS,Participant,Singrauli,"Q88,89,90",88_No,1.0,251.0,0.4
CLSS,Participant,Singrauli,"Q88,89,90",89_Yes,248.0,251.0,98.8
CLSS,Participant,Singrauli,"Q88,89,90",89_No,3.0,251.0,1.2
CLSS,Participant,Singrauli,"Q88,89,90",90_Yes,250.0,251.0,99.6
CLSS,Participant,Singrauli,"Q88,89,90",90_No,1.0,251.0,0.4
CLSS,Participant,Tikamgarh,"Q88,89,90",88_Yes,265.0,266.0,99.62
CLSS,Participant,Tikamgarh,"Q88,89,90",88_No,1.0,266.0,0.38
CLSS,Participant,Tikamgarh,"Q88,89,90",89_Yes,265.0,266.0,99.62
CLSS,Participant,Tikamgarh,"Q88,89,90",89_No,1.0,266.0,0.38
CLSS,Participant,Tikamgarh,"Q88,89,90",90_Yes,264.0,266.0,99.25
CLSS,Participant,Tikamgarh,"Q88,89,90",90_No,2.0,266.0,0.75
CLSS,Participant,Ujjain,"Q88,89,90",88_Yes,543.0,548.0,99.09
CLSS,Participant,Ujjain,"Q88,89,90",88_No,5.0,548.0,0.91
CLSS,Participant,Ujjain,"Q88,89,90",89_Yes,541.0,548.0,98.72
CLSS,Participant,Ujjain,"Q88,89,90",89_No,7.0,548.0,1.28
CLSS,Participant,Ujjain,"Q88,89,90",90_Yes,543.0,548.0,99.09
CLSS,Participant,Ujjain,"Q88,89,90",90_No,5.0,548.0,0.91
CLSS,Participant,Umaria,"Q88,89,90",88_Yes,254.0,256.0,99.22
CLSS,Participant,Umaria,"Q88,89,90",88_No,2.0,256.0,0.78
CLSS,Participant,Umaria,"Q88,89,90",89_Yes,254.0,256.0,99.22
CLSS,Participant,Umaria,"Q88,89,90",89_No,2.0,256.0,0.78
CLSS,Participant,Umaria,"Q88,89,90",90_Yes,254.0,256.0,99.22
CLSS,Participant,Umaria,"Q88,89,90",90_No,2.0,256.0,0.78
CLSS,Participant,Vidisha,"Q88,89,90",88_Yes,611.0,612.0,99.84
CLSS,Participant,Vidisha,"Q88,89,90",88_No,1.0,612.0,0.16
CLSS,Participant,Vidisha,"Q88,89,90",89_Yes,608.0,612.0,99.35
CLSS,Participant,Vidisha,"Q88,89,90",89_No,4.0,612.0,0.65
CLSS,Participant,Vidisha,"Q88,89,90",90_Yes,609.0,612.0,99.51
CLSS,Participant,Vidisha,"Q88,89,90",90_No,3.0,612.0,0.49
CLSS,Participant,Total,"Q88,89,90",88_Yes,23677.0,23785.0,99.55
CLSS,Participant,Total,"Q88,89,90",88_No,108.0,23785.0,0.45
CLSS,Participant,Total,"Q88,89,90",89_Yes,23592.0,23785.0,99.19
CLSS,Participant,Total,"Q88,89,90",89_No,193.0,23785.0,0.81
CLSS,Participant,Total,"Q88,89,90",90_Yes,23613.0,23785.0,99.28
CLSS,Participant,Total,"Q88,89,90",90_No,172.0,23785.0,0.72
CLSS,Participant,Agar Malwa,Q91,91.1,225.0,239.0,94.14
CLSS,Participant,Agar Malwa,Q91,91.2,19.0,239.0,7.95
CLSS,Participant,Agar Malwa,Q91,91.3,0.0,239.0,0.0
CLSS,Participant,Alirajpur,Q91,91.1,303.0,339.0,89.38
CLSS,Participant,Alirajpur,Q91,91.2,45.0,339.0,13.27
CLSS,Participant,Alirajpur,Q91,91.3,5.0,339.0,1.47
CLSS,Participant,Anuppur,Q91,91.1,257.0,278.0,92.45
CLSS,Participant,Anuppur,Q91,91.2,24.0,278.0,8.63
CLSS,Participant,Anuppur,Q91,91.3,2.0,278.0,0.72
CLSS,Participant,Ashoknagar,Q91,91.1,296.0,347.0,85.3
CLSS,Participant,Ashoknagar,Q91,91.2,54.0,347.0,15.56
CLSS,Participant,Ashoknagar,Q91,91.3,2.0,347.0,0.58
CLSS,Participant,Balaghat,Q91,91.1,703.0,802.0,87.66
CLSS,Participant,Balaghat,Q91,91.2,115.0,802.0,14.34
CLSS,Participant,Balaghat,Q91,91.3,5.0,802.0,0.62
CLSS,Participant,Barwani,Q91,91.1,501.0,565.0,88.67
CLSS,Participant,Barwani,Q91,91.2,74.0,565.0,13.1
CLSS,Participant,Barwani,Q91,91.3,1.0,565.0,0.18
CLSS,Participant,Betul,Q91,91.1,850.0,951.0,89.38
CLSS,Participant,Betul,Q91,91.2,117.0,951.0,12.3
CLSS,Participant,Betul,Q91,91.3,7.0,951.0,0.74
CLSS,Participant,Bhind,Q91,91.1,578.0,637.0,90.74
CLSS,Participant,Bhind,Q91,91.2,65.0,637.0,10.2
CLSS,Participant,Bhind,Q91,91.3,2.0,637.0,0.31
CLSS,Participant,Bhopal,Q91,91.1,275.0,321.0,85.67
CLSS,Participant,Bhopal,Q91,91.2,47.0,321.0,14.64
CLSS,Participant,Bhopal,Q91,91.3,0.0,321.0,0.0
CLSS,Participant,Burhanpur,Q91,91.1,136.0,147.0,92.52
CLSS,Participant,Burhanpur,Q91,91.2,14.0,147.0,9.52
CLSS,Participant,Burhanpur,Q91,91.3,0.0,147.0,0.0
CLSS,Participant,Chhatarpur,Q91,91.1,664.0,720.0,92.22
CLSS,Participant,Chhatarpur,Q91,91.2,67.0,720.0,9.31
CLSS,Participant,Chhatarpur,Q91,91.3,1.0,720.0,0.14
CLSS,Participant,Chhindwara,Q91,91.1,812.0,863.0,94.09
CLSS,Participant,Chhindwara,Q91,91.2,60.0,863.0,6.95
CLSS,Participant,Chhindwara,Q91,91.3,3.0,863.0,0.35
CLSS,Participant,Damoh,Q91,91.1,341.0,374.0,91.18
CLSS,Participant,Damoh,Q91,91.2,39.0,374.0,10.43
CLSS,Participant,Damoh,Q91,91.3,5.0,374.0,1.34
CLSS,Participant,Datia,Q91,91.1,303.0,338.0,89.64
CLSS,Participant,Datia,Q91,91.2,39.0,338.0,11.54
CLSS,Participant,Datia,Q91,91.3,3.0,338.0,0.89
CLSS,Participant,Dewas,Q91,91.1,1.0,1.0,100.0
CLSS,Participant,Dewas,Q91,91.2,0.0,1.0,0.0
CLSS,Participant,Dewas,Q91,91.3,0.0,1.0,0.0
CLSS,Participant,Dhar,Q91,91.1,739.0,839.0,88.08
CLSS,Participant,Dhar,Q91,91.2,112.0,839.0,13.35
CLSS,Participant,Dhar,Q91,91.3,3.0,839.0,0.36
CLSS,Participant,Dindori,Q91,91.1,288.0,310.0,92.9
CLSS,Participant,Dindori,Q91,91.2,28.0,310.0,9.03
CLSS,Participant,Dindori,Q91,91.3,1.0,310.0,0.32
CLSS,Participant,Guna,Q91,91.1,360.0,404.0,89.11
CLSS,Participant,Guna,Q91,91.2,48.0,404.0,11.88
CLSS,Participant,Guna,Q91,91.3,2.0,404.0,0.5
CLSS,Participant,Gwalior,Q91,91.1,464.0,527.0,88.05
CLSS,Participant,Gwalior,Q91,91.2,76.0,527.0,14.42
CLSS,Participant,Gwalior,Q91,91.3,6.0,527.0,1.14
CLSS,Participant,Harda,Q91,91.1,201.0,220.0,91.36
CLSS,Participant,Harda,Q91,91.2,22.0,220.0,10.0
CLSS,Participant,Harda,Q91,91.3,0.0,220.0,0.0
CLSS,Participant,Indore,Q91,91.1,411.0,459.0,89.54
CLSS,Participant,Indore,Q91,91.2,47.0,459.0,10.24
CLSS,Participant,Indore,Q91,91.3,3.0,459.0,0.65
CLSS,Participant,Jabalpur,Q91,91.1,372.0,410.0,90.73
CLSS,Participant,Jabalpur,Q91,91.2,38.0,410.0,9.27
CLSS,Participant,Jabalpur,Q91,91.3,3.0,410.0,0.73
CLSS,Participant,Jhabua,Q91,91.1,440.0,478.0,92.05
CLSS,Participant,Jhabua,Q91,91.2,46.0,478.0,9.62
CLSS,Participant,Jhabua,Q91,91.3,2.0,478.0,0.42
CLSS,Participant,Katni,Q91,91.1,387.0,435.0,88.97
CLSS,Participant,Katni,Q91,91.2,55.0,435.0,12.64
CLSS,Participant,Katni,Q91,91.3,3.0,435.0,0.69
CLSS,Participant,Khandwa,Q91,91.1,393.0,423.0,92.91
CLSS,Participant,Khandwa,Q91,91.2,39.0,423.0,9.22
CLSS,Participant,Khandwa,Q91,91.3,1.0,423.0,0.24
CLSS,Participant,Khargone,Q91,91.1,376.0,416.0,90.38
CLSS,Participant,Khargone,Q91,91.2,50.0,416.0,12.02
CLSS,Participant,Khargone,Q91,91.3,3.0,416.0,0.72
CLSS,Participant,Mandla,Q91,91.1,554.0,624.0,88.78
CLSS,Participant,Mandla,Q91,91.2,74.0,624.0,11.86
CLSS,Participant,Mandla,Q91,91.3,5.0,624.0,0.8
CLSS,Participant,Mandsaur,Q91,91.1,506.0,550.0,92.0
CLSS,Participant,Mandsaur,Q91,91.2,54.0,550.0,9.82
CLSS,Participant,Mandsaur,Q91,91.3,3.0,550.0,0.55
CLSS,Participant,Morena,Q91,91.1,666.0,731.0,91.11
CLSS,Participant,Morena,Q91,91.2,74.0,731.0,10.12
CLSS,Participant,Morena,Q91,91.3,4.0,731.0,0.55
CLSS,Participant,Narmadapuram,Q91,91.1,533.0,585.0,91.11
CLSS,Participant,Narmadapuram,Q91,91.2,52.0,585.0,8.89
CLSS,Participant,Narmadapuram,Q91,91.3,3.0,585.0,0.51
CLSS,Participant,Narsinghpur,Q91,91.1,448.0,471.0,95.12
CLSS,Participant,Narsinghpur,Q91,91.2,24.0,471.0,5.1
CLSS,Participant,Narsinghpur,Q91,91.3,1.0,471.0,0.21
CLSS,Participant,Neemuch,Q91,91.1,316.0,340.0,92.94
CLSS,Participant,Neemuch,Q91,91.2,32.0,340.0,9.41
CLSS,Participant,Neemuch,Q91,91.3,6.0,340.0,1.76
CLSS,Participant,Niwari,Q91,91.1,130.0,143.0,90.91
CLSS,Participant,Niwari,Q91,91.2,16.0,143.0,11.19
CLSS,Participant,Niwari,Q91,91.3,1.0,143.0,0.7
CLSS,Participant,Panna,Q91,91.1,572.0,614.0,93.16
CLSS,Participant,Panna,Q91,91.2,51.0,614.0,8.31
CLSS,Participant,Panna,Q91,91.3,1.0,614.0,0.16
CLSS,Participant,Raisen,Q91,91.1,511.0,546.0,93.59
CLSS,Participant,Raisen,Q91,91.2,40.0,546.0,7.33
CLSS,Participant,Raisen,Q91,91.3,3.0,546.0,0.55
CLSS,Participant,Rajgarh,Q91,91.1,607.0,651.0,93.24
CLSS,Participant,Rajgarh,Q91,91.2,57.0,651.0,8.76
CLSS,Participant,Rajgarh,Q91,91.3,3.0,651.0,0.46
CLSS,Participant,Ratlam,Q91,91.1,662.0,760.0,87.11
CLSS,Participant,Ratlam,Q91,91.2,107.0,760.0,14.08
CLSS,Participant,Ratlam,Q91,91.3,4.0,760.0,0.53
CLSS,Participant,Rewa,Q91,91.1,363.0,397.0,91.44
CLSS,Participant,Rewa,Q91,91.2,37.0,397.0,9.32
CLSS,Participant,Rewa,Q91,91.3,2.0,397.0,0.5
CLSS,Participant,Sagar,Q91,91.1,431.0,479.0,89.98
CLSS,Participant,Sagar,Q91,91.2,55.0,479.0,11.48
CLSS,Participant,Sagar,Q91,91.3,7.0,479.0,1.46
CLSS,Participant,Satna,Q91,91.1,504.0,559.0,90.16
CLSS,Participant,Satna,Q91,91.2,65.0,559.0,11.63
CLSS,Participant,Satna,Q91,91.3,4.0,559.0,0.72
CLSS,Participant,Sehore,Q91,91.1,2.0,3.0,66.67
CLSS,Participant,Sehore,Q91,91.2,1.0,3.0,33.33
CLSS,Participant,Sehore,Q91,91.3,0.0,3.0,0.0
CLSS,Participant,Seoni,Q91,91.1,615.0,687.0,89.52
CLSS,Participant,Seoni,Q91,91.2,78.0,687.0,11.35
CLSS,Participant,Seoni,Q91,91.3,1.0,687.0,0.15
CLSS,Participant,Shahdol,Q91,91.1,304.0,321.0,94.7
CLSS,Participant,Shahdol,Q91,91.2,19.0,321.0,5.92
CLSS,Participant,Shahdol,Q91,91.3,2.0,321.0,0.62
CLSS,Participant,Shajapur,Q91,91.1,356.0,385.0,92.47
CLSS,Participant,Shajapur,Q91,91.2,32.0,385.0,8.31
CLSS,Participant,Shajapur,Q91,91.3,2.0,385.0,0.52
CLSS,Participant,Sheopur,Q91,91.1,209.0,234.0,89.32
CLSS,Participant,Sheopur,Q91,91.2,31.0,234.0,13.25
CLSS,Participant,Sheopur,Q91,91.3,2.0,234.0,0.85
CLSS,Participant,Shivpuri,Q91,91.1,374.0,412.0,90.78
CLSS,Participant,Shivpuri,Q91,91.2,42.0,412.0,10.19
CLSS,Participant,Shivpuri,Q91,91.3,5.0,412.0,1.21
CLSS,Participant,Sidhi,Q91,91.1,489.0,517.0,94.58
CLSS,Participant,Sidhi,Q91,91.2,32.0,517.0,6.19
CLSS,Participant,Sidhi,Q91,91.3,6.0,517.0,1.16
CLSS,Participant,Singrauli,Q91,91.1,229.0,251.0,91.24
CLSS,Participant,Singrauli,Q91,91.2,24.0,251.0,9.56
CLSS,Participant,Singrauli,Q91,91.3,0.0,251.0,0.0
CLSS,Participant,Tikamgarh,Q91,91.1,235.0,266.0,88.35
CLSS,Participant,Tikamgarh,Q91,91.2,33.0,266.0,12.41
CLSS,Participant,Tikamgarh,Q91,91.3,2.0,266.0,0.75
CLSS,Participant,Ujjain,Q91,91.1,490.0,548.0,89.42
CLSS,Participant,Ujjain,Q91,91.2,63.0,548.0,11.5
CLSS,Participant,Ujjain,Q91,91.3,1.0,548.0,0.18
CLSS,Participant,Umaria,Q91,91.1,247.0,256.0,96.48
CLSS,Participant,Umaria,Q91,91.2,15.0,256.0,5.86
CLSS,Participant,Umaria,Q91,91.3,1.0,256.0,0.39
CLSS,Participant,Vidisha,Q91,91.1,559.0,612.0,91.34
CLSS,Participant,Vidisha,Q91,91.2,56.0,612.0,9.15
CLSS,Participant,Vidisha,Q91,91.3,6.0,612.0,0.98
CLSS,Participant,Total,Q91,91.1,21588.0,23785.0,90.76
CLSS,Participant,Total,Q91,91.2,2504.0,23785.0,10.53
CLSS,Participant,Total,Q91,91.3,138.0,23785.0,0.58
CLSS,Participant,Agar Malwa,Q95,95_Correct,95.0,239.0,39.75
CLSS,Participant,Alirajpur,Q95,95_Correct,124.0,339.0,36.58
CLSS,Participant,Anuppur,Q95,95_Correct,78.0,278.0,28.06
CLSS,Participant,Ashoknagar,Q95,95_Correct,129.0,347.0,37.18
CLSS,Participant,Balaghat,Q95,95_Correct,274.0,802.0,34.16
CLSS,Participant,Barwani,Q95,95_Correct,196.0,565.0,34.69
CLSS,Participant,Betul,Q95,95_Correct,333.0,951.0,35.02
CLSS,Participant,Bhind,Q95,95_Correct,190.0,637.0,29.83
CLSS,Participant,Bhopal,Q95,95_Correct,117.0,321.0,36.45
CLSS,Participant,Burhanpur,Q95,95_Correct,55.0,147.0,37.41
CLSS,Participant,Chhatarpur,Q95,95_Correct,247.0,720.0,34.31
CLSS,Participant,Chhindwara,Q95,95_Correct,321.0,863.0,37.2
CLSS,Participant,Damoh,Q95,95_Correct,109.0,374.0,29.14
CLSS,Participant,Datia,Q95,95_Correct,106.0,338.0,31.36
CLSS,Participant,Dewas,Q95,95_Correct,1.0,1.0,100.0
CLSS,Participant,Dhar,Q95,95_Correct,324.0,839.0,38.62
CLSS,Participant,Dindori,Q95,95_Correct,108.0,310.0,34.84
CLSS,Participant,Guna,Q95,95_Correct,133.0,404.0,32.92
CLSS,Participant,Gwalior,Q95,95_Correct,185.0,527.0,35.1
CLSS,Participant,Harda,Q95,95_Correct,70.0,220.0,31.82
CLSS,Participant,Indore,Q95,95_Correct,216.0,459.0,47.06
CLSS,Participant,Jabalpur,Q95,95_Correct,173.0,410.0,42.2
CLSS,Participant,Jhabua,Q95,95_Correct,163.0,478.0,34.1
CLSS,Participant,Katni,Q95,95_Correct,160.0,435.0,36.78
CLSS,Participant,Khandwa,Q95,95_Correct,152.0,423.0,35.93
CLSS,Participant,Khargone,Q95,95_Correct,149.0,416.0,35.82
CLSS,Participant,Mandla,Q95,95_Correct,253.0,624.0,40.54
CLSS,Participant,Mandsaur,Q95,95_Correct,178.0,550.0,32.36
CLSS,Participant,Morena,Q95,95_Correct,245.0,731.0,33.52
CLSS,Participant,Narmadapuram,Q95,95_Correct,245.0,585.0,41.88
CLSS,Participant,Narsinghpur,Q95,95_Correct,218.0,471.0,46.28
CLSS,Participant,Neemuch,Q95,95_Correct,130.0,340.0,38.24
CLSS,Participant,Niwari,Q95,95_Correct,52.0,143.0,36.36
CLSS,Participant,Panna,Q95,95_Correct,212.0,614.0,34.53
CLSS,Participant,Raisen,Q95,95_Correct,179.0,546.0,32.78
CLSS,Participant,Rajgarh,Q95,95_Correct,247.0,651.0,37.94
CLSS,Participant,Ratlam,Q95,95_Correct,262.0,760.0,34.47
CLSS,Participant,Rewa,Q95,95_Correct,135.0,397.0,34.01
CLSS,Participant,Sagar,Q95,95_Correct,175.0,479.0,36.53
CLSS,Participant,Satna,Q95,95_Correct,208.0,559.0,37.21
CLSS,Participant,Sehore,Q95,95_Correct,1.0,3.0,33.33
CLSS,Participant,Seoni,Q95,95_Correct,250.0,687.0,36.39
CLSS,Participant,Shahdol,Q95,95_Correct,112.0,321.0,34.89
CLSS,Participant,Shajapur,Q95,95_Correct,153.0,385.0,39.74
CLSS,Participant,Sheopur,Q95,95_Correct,104.0,234.0,44.44
CLSS,Participant,Shivpuri,Q95,95_Correct,115.0,412.0,27.91
CLSS,Participant,Sidhi,Q95,95_Correct,150.0,517.0,29.01
CLSS,Participant,Singrauli,Q95,95_Correct,79.0,251.0,31.47
CLSS,Participant,Tikamgarh,Q95,95_Correct,91.0,266.0,34.21
CLSS,Participant,Ujjain,Q95,95_Correct,198.0,548.0,36.13
CLSS,Participant,Umaria,Q95,95_Correct,101.0,256.0,39.45
CLSS,Participant,Vidisha,Q95,95_Correct,247.0,612.0,40.36
CLSS,Participant,Agar Malwa,Q96,96_Correct,165.0,239.0,69.04
CLSS,Participant,Alirajpur,Q96,96_Correct,210.0,339.0,61.95
CLSS,Participant,Anuppur,Q96,96_Correct,193.0,278.0,69.42
CLSS,Participant,Ashoknagar,Q96,96_Correct,223.0,347.0,64.27
CLSS,Participant,Balaghat,Q96,96_Correct,496.0,802.0,61.85
CLSS,Participant,Barwani,Q96,96_Correct,315.0,565.0,55.75
CLSS,Participant,Betul,Q96,96_Correct,577.0,951.0,60.67
CLSS,Participant,Bhind,Q96,96_Correct,356.0,637.0,55.89
CLSS,Participant,Bhopal,Q96,96_Correct,198.0,321.0,61.68
CLSS,Participant,Burhanpur,Q96,96_Correct,82.0,147.0,55.78
CLSS,Participant,Chhatarpur,Q96,96_Correct,446.0,720.0,61.94
CLSS,Participant,Chhindwara,Q96,96_Correct,563.0,863.0,65.24
CLSS,Participant,Damoh,Q96,96_Correct,211.0,374.0,56.42
CLSS,Participant,Datia,Q96,96_Correct,204.0,338.0,60.36
CLSS,Participant,Dewas,Q96,96_Correct,0.0,1.0,0.0
CLSS,Participant,Dhar,Q96,96_Correct,475.0,839.0,56.62
CLSS,Participant,Dindori,Q96,96_Correct,193.0,310.0,62.26
CLSS,Participant,Guna,Q96,96_Correct,244.0,404.0,60.4
CLSS,Participant,Gwalior,Q96,96_Correct,310.0,527.0,58.82
CLSS,Participant,Harda,Q96,96_Correct,144.0,220.0,65.45
CLSS,Participant,Indore,Q96,96_Correct,314.0,459.0,68.41
CLSS,Participant,Jabalpur,Q96,96_Correct,240.0,410.0,58.54
CLSS,Participant,Jhabua,Q96,96_Correct,280.0,478.0,58.58
CLSS,Participant,Katni,Q96,96_Correct,271.0,435.0,62.3
